country,iso2code,country_year,year_election,election_date,election_type,source_type,source_name,title_art,date_art,page_art,section_art,words_art,sentence,type_cs,subject_function,subject_party,subject_individual,direction,object_function,object_party,object_individual,issue_cat,issue_subcat,party_id,party_name,party_name_short,vote_share,seats,seats_total,cmp,euprofiler,ees,castles_mair,huber_inglehart,ray,benoit_laver,chess
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Sun (English ed.),Consumers,19/03/1992,.,National,NA,courts will be able to get tougher on rogue traders,actor-issue,NA,Conservatives,,-1,NA,,,welfare,consumer protection,773,Conservatives,Con,41.9,336,651,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Why Britain,24/03/1997,.,Wirtschaft,NA,turns Britain away from the future,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),ST GEORGE'S PAY,24/04/2015,8.9,News,NA,We have recaptured the English flag,actor-issue,Nat. political party,Conservatives,"Osborne, George",1,NA,,,nationalism,nationalism,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),CAM'S GENERATION X,07/03/2015,4,News,NA,"Cameron: ""We took an economy that was stuck in a great recession and turned it into the fastest-growing country in the world""",actor-issue,Nat. executive/government,Conservatives,"Cameron, David",1,NA,,,ecoreform,economic reform (general),773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),No spin a winner,25/03/2015,6,News,NA,EU referendum,actor-issue,Nat. political party,Conservatives,"Cameron, David",1,NA,,,europe,deepening (general),773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),CAM'S 9M FREE CHILDCARE HOURS PLEDGE TO PARENTS,22/04/2015,2,News,NA,promise to double the amount of free childcare for working parents,actor-issue,Nat. political party,Conservatives,"Cameron, David",1,NA,,,welfare,family,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Times,Cardigan Bay,02/02/1974,.,Wirtschaft,NA,vor Wales gibt<92>s was,actor-issue,NA,Conservatives,,-1,NA,,,env,environment (general),773,Conservatives,Con,38,297,635,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),100 TROOPS FOR KABUL,11/05/2017,9,News,112,The decision is her first military deployment in ten months as PM.,actor-issue,Nat. political party,Conservatives,Theresa May,1,NA,,,defense,military intervention,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,May accused of dodging TV showdowns,19/04/2017,5,News,994,"Mr Farron said: ""The prime minister's attempt to dodge scrutiny shows how she holds the public in contempt.",actor-issue,Nat. executive/government,Conservatives,Theresa May,NA,NA,,,not attachable,NA,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),<e5><a3>1m Tory lifeline to rural inns,05/04/2015,19,News,NA,Thrown a lifeline under Tory plans to support struggling communities,actor-issue,Nat. political party,Conservatives,,-1,NA,,,ecolib,agriculture,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Sun (English ed.),Now.. All bash,27/02/1974,.,National,NA,Offensive gegen,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,38,297,635,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper ads,The Times,,21/04/1997,.,Weiss nicht,NA,they ignored,actor-issue,NA,Conservatives,,-1,NA,,,europe,deepening (general),773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),ST GEORGE'S PAY,24/04/2015,8.9,News,NA,The flag of St George is something we're proud to fly,actor-issue,Nat. political party,Conservatives,"Osborne, George",1,NA,,,nationalism,nationalism,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),Euro Row,04/03/1997,.,National,NA,pro-european,actor-issue,NA,Conservatives,,1,NA,,,europe,deepening (general),773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,"We promise you more control over schools, police and MPs, say Tories",13/04/2010,"Pg. 8,9",NEWS,NA,giving people democratic control over policing priorities,actor-issue,Nat. political party,Conservatives,,1,NA,,,cultlib,cultural liberalism (general),773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),"200,000 stopped: 9 arrests",16/04/2010,2,NEWS,NA,Chris Grayling said: Gordon Brown and Labour have trampled our liberties for far too long,actor-issue,Nat. political party,Conservatives,"Grayling, Chris",1,NA,,,cultlib,cultural liberalism (general),773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),Theresa hints: I MAY soak rich,02/05/2017,8,News,641,"On Sunday, she ruled out a VAT rise but has pointedly refused to make such a pledge on income taxes.",actor-issue,Nat. executive/government,Conservatives,Theresa May,-1,NA,,,ecolib,budget tax,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),PM's EU reform is Mission: Possible,21/03/2015,2,News,NA,He insisted he can renegotiate EU membership.,actor-issue,Nat. political party,Conservatives,"Cameron, David",-1,NA,,,europe,deepening (general),773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Sun (English ed.),Migrants,19/03/1992,.,National,NA,crack down on bogus refugees,actor-issue,NA,Conservatives,,-1,NA,,,immig,immigration,773,Conservatives,Con,41.9,336,651,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),Doctors abandon Miliband,20/04/2015,2,News,NA,This government inherited a nursing crisis,actor-issue,Nat. political party,Conservatives,,1,NA,,,welfare,health care,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Sun (English ed.),Punch-up day,03/01/1974,.,National,NA,gegen,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,38,297,635,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),Crime,03/04/1997,.,National,NA,new powers for judges to order electronic tags for convicted 10-years-old,actor-issue,NA,Conservatives,,1,NA,,,security,law and order,773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),Tories sweep HQ for Labour bugs,28/03/2005,2,,NA,have swept their London headquarter,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,32.4,198,646,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),Rifkind blast,26/03/1997,.,National,NA,blast at power grab,actor-issue,NA,Conservatives,,-1,NA,,,europe,deepening (general),773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),Rage over,10/03/1997,.,National,NA,anti-Brussels stance sparked by hostility to foreigners,actor-issue,NA,Conservatives,,-1,NA,,,europe,deepening (general),773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),Rifkind blast,26/03/1997,.,National,NA,fury on new EU treaty blueprint,actor-issue,NA,Conservatives,,-1,NA,,,europe,deepening (general),773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,Tories freeze rail fares as Labour edges ahead,10/04/2015,"1,2",News,NA,prevent rip-offs,actor-issue,Nat. political party,Conservatives,,-1,NA,,,ecolib,economic liberalism (general),773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Times,Mr Benn's questions,02/01/1974,.,National,NA,Fragen und Antworten,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,38,297,635,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,"Less a debate, more a dress rehearsal for the campaign",20/04/2017,7,News,631,"The overwhelming vote exposed as worthless the Fixed-term Parliaments Act passed by David Cameron in 2011, said MPs.",actor-issue,Nat. executive/government,Conservatives,David Cameron,1,NA,,,demreform,democratic reform (general),773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,Tories freeze rail fares as Labour edges ahead,10/04/2015,"1,2",News,NA,banned from uisng flexible pricing,actor-issue,Nat. political party,Conservatives,,-1,NA,,,ecolib,economic liberalism (general),773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,The net of suspicious activity just got wider,05/06/2017,11,News,450,"Under David Cameron, controversial control orders were replaced by terrorism prevention and investigation measures, (Tpims), but Mr Duncan Smith suggested that they had been ineffective.",actor-actor,Nat. political party,Conservatives,Iain Duncan Smith,-1,Nat. political party,Conservatives,David Cameron,security,terrorism,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),Major shift as Starmer vows to rip up PM plan,25/04/2017,9,News,231,"They said it would mean Britain has to accept free movement, unlimited EU immigration, and being subject to European Court of Justice rulings.",actor-issue,Nat. political party,Conservatives,,-1,NA,,,europe,deepening (general),773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),25 Pledges,03/04/1997,.,National,NA,lottery money to buy computers for schools and libraries,actor-issue,NA,Conservatives,,1,NA,,,cultlib,drug policy,773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper ads,The Sun (English ed.),,23/04/1997,.,Weiss nicht,NA,national lottery,actor-issue,NA,Conservatives,,1,NA,,,cultlib,drug policy,773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,Schools shake-up to beat pushy parents,19/05/2017,7,News,496,"Theresa May pledged that a Conservative government would review the schools admissions policy, which is largely based on catchment areas, and often means working class families are priced out of areas with top-performing comprehensives.",actor-issue,Nat. political party,Conservatives,Theresa May,1,NA,,,edu,education (general),773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,Labour to ban junk food ads before 9pm,08/05/2017,2,News,196,"The Conservatives claimed that they were already tackling the issue, adding that the UK had ""one of the strictest TV advertising regimes of any country"".",actor-issue,Nat. executive/government,Conservatives,,0,NA,,,welfare,health care,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Constituency moves,26/03/1997,.,Titelseite,NA,move to oust,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Clarke says,26/04/1997,.,National,NA,EMU could be temporary,actor-issue,NA,Conservatives,,0,NA,,,euro,euro,773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Times,Liberals going 'on war,14/01/1974,.,Titelseite,NA,konsultiert,actor-actor,NA,Conservatives,,1,NA,,,not attachable,NA,773,Conservatives,Con,38,297,635,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),HEALTHY SUM FOR THE NHS,11/04/2015,2,News,NA,future Tory Government will plug the huge black hole in Health Service books,actor-issue,Nat. political party,Conservatives,"Cameron, David",1,NA,,,welfare,health care,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,Cameron promises better basic pension,02/05/2015,2,News,NA,the basic state pension will rise,actor-issue,Nat. executive/government,Conservatives,"Cameron, David",1,NA,,,welfare,health care,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,"Judge's ruling kills off third runway, say opponents",27/03/2010,Pg. 14,NEWS,NA,The Conservative party remains flatly opposed to expansion,actor-issue,Nat. executive/government,Conservatives,,-1,NA,,,infra,transport,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),STEEL v RUST; SUN JOINS TORY LEADER'S MARCH TO No 10 Cam hits back at Mandy plastic' jibe It's Labour decay or our modern way,07/04/2010,"Pg. 4,5",NEWS,NA,Tories had no plan to raise VAT,actor-issue,Nat. political party,Conservatives,,1,NA,,,welfare,redistributive taxes,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),Face of Our Boys fights PM,23/03/2005,2,,NA,100 per cent behind the Iraqi campaign,actor-issue,NA,Conservatives,,-1,NA,,,defense,military intervention,773,Conservatives,Con,32.4,198,646,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),my View,30/03/2010,23,NEWS,NA,Labour MP Frank Field with Tory MP Nicolas Soames explainswhy they believe immigration controls are essential,actor-issue,Nat. political party,Conservatives,"Soames, Nicolas",-1,NA,,,immig,immigration,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Times,CBI protests over rushed,09/02/1974,.,Wirtschaft,NA,will das Verfahren rasch durchziehen,actor-issue,NA,Conservatives,,1,NA,,,ecolib,economic liberalism (general),773,Conservatives,Con,38,297,635,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),IN-RED ED'S <e5><a3>12BN TAX HIKE,24/04/2015,9,News,NA,Conservative plans could see national debt falling,actor-issue,Nat. political party,Conservatives,,1,NA,,,ecolib,budget other,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),Salmond: I'll drag Mili left,23/03/2015,2,News,NA,It's terrifying.,actor-issue,Nat. political party,Conservatives,"Soubry, Anna",-1,NA,,,welfare,welfare (general),773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,Cameron boasts that tax cuts will make 14 million households richer,06/04/2015,6,News,NA,tax cuts will make working households richer,actor-issue,Nat. political party,Conservatives,"Cameron, David",-1,NA,,,ecolib,labour market,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),VAN OF THE PEOPLE,28/04/2015,4.5,News,NA,the Tories are the only party looking out for hard-working families,actor-issue,Nat. political party,Conservatives,,-1,NA,,,ecolib,labour market,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
